estimator,timescale,J,time,F.a0,F.a1,RR,RD,SR
glm_gcomp,1mo,F3,720,0.06941584262452925,0.07027027958129847,1.0123089618228922,8.544369567692195e-4,0.9990818273124497
glm_gcomp,1mo,F3,1080,0.09530533096451657,0.09698347457850102,1.0176080770823748,0.0016781436139844536,0.9981450718442129
glm_gcomp,1mo,F3,1440,0.11648318789586895,0.11910602715485209,1.0225168911184663,0.0026228392589831423,0.9970313646293423
glm_gcomp,3mo,F1,360,0.0740354912952318,0.06420306311880049,0.8671930447895256,-0.009832428176431318,1.0106185799606777
glm_gcomp,3mo,F1,720,0.13387452251409457,0.11673246456291264,0.871954292502689,-0.017142057951181927,1.0197916565171827
glm_gcomp,3mo,F1,1080,0.18203219603538728,0.15951248388190664,0.8762872027918469,-0.022519712153480642,1.0275312940733483
glm_gcomp,3mo,F1,1440,0.22059212159740268,0.1941652881908675,0.8802004658409055,-0.026426833406535177,1.0339062949436657
glm_gcomp,3mo,F2,360,0.0563692320647897,0.056444207834966516,1.0013300832285712,7.497577017681611e-5,0.9999205454371302
glm_gcomp,3mo,F2,720,0.10806595966982954,0.10876606915269547,1.0064785385241102,7.001094828659321e-4,0.9992150658555349
glm_gcomp,3mo,F2,1080,0.15526610604750168,0.15703485541333448,1.0113917287607617,0.0017687493658327946,0.9979061460911
glm_gcomp,3mo,F2,1440,0.198134676269994,0.20131798625676356,1.0160663950737816,0.0031833099867695502,0.9960301189082952
glm_gcomp,3mo,F3,360,0.03746532388551726,0.03772695470281347,1.0069832792076128,2.616308172962087e-4,0.9997281855669321
glm_gcomp,3mo,F3,720,0.06856220761979298,0.06939225965316159,1.012106553481644,8.300520333686112e-4,0.9991088486636907
glm_gcomp,3mo,F3,1080,0.09425166869367621,0.09583717618416186,1.016822062807595,0.001585507490485652,0.9982495054799615
glm_gcomp,3mo,F3,1440,0.11535708486390571,0.11779507661411198,1.021134304434639,0.0024379917502062726,0.9972440950936331
glm_gcomp,6mo,F1,360,0.07201135194616842,0.06471567151935313,0.8986870787779526,-0.00729568042681529,1.0078618207691612
glm_gcomp,6mo,F1,720,0.13011248466275588,0.11750147165936857,0.9030760727068249,-0.012611013003387309,1.0144972916394808
glm_gcomp,6mo,F1,1080,0.17679682386286955,0.16037528299432868,0.9071163128966726,-0.016421540868540863,1.019948344885644
glm_gcomp,6mo,F1,1440,0.21411880044341475,0.1950220447266952,0.910812335595135,-0.019096755716719538,1.024299799673913
glm_gcomp,6mo,F2,360,0.055112115797948405,0.05365272078272711,0.9735195248070004,-0.0014593950152212917,1.00154451659252
glm_gcomp,6mo,F2,720,0.10629635498122009,0.10394281018529143,0.9778586500323133,-0.0023535447959286554,1.002633473421583
glm_gcomp,6mo,F2,1080,0.1536180284597246,0.15086612093434432,0.9820860379932438,-0.0027519075253802927,1.0032513777678562
glm_gcomp,6mo,F2,1440,0.1971298307095242,0.1944099530663743,0.9862026075233752,-0.002719877643149904,1.003387692988461
glm_gcomp,6mo,F3,360,0.0367230882173506,0.03699819993284661,1.0074915190647291,2.7511171549601116e-4,0.9997144001770095
glm_gcomp,6mo,F3,720,0.06733684459931709,0.06815244659798442,1.0121122693455642,8.156019986673285e-4,0.999125512792111
glm_gcomp,6mo,F3,1080,0.09273544875712751,0.09425961151237172,1.0164356001472097,0.00152416275524421,0.9983200459522459
glm_gcomp,6mo,F3,1440,0.11368674779216924,0.11601291154857038,1.0204611689715464,0.0023261637564011423,0.9973754609325691
survtmle,1mo,F1,360,0.07679823792659268,0.06343892306699857,0.8260465966372358,-0.013359314859594115,1.01447063405684
survtmle,1mo,F1,720,0.15473031226729825,0.1102399437008353,0.7124650760763322,-0.04449036856646295,1.05263452506596
survtmle,1mo,F1,1080,0.1957718560012158,0.15921281933126435,0.8132569337764035,-0.036559036669951445,1.0454585392749036
survtmle,1mo,F1,1440,0.23934532977533116,0.18662643068771292,0.7797370889287689,-0.05271889908761823,1.069307270633134
survtmle,1mo,F2,360,0.048646990114884166,0.03759616296436314,0.7728363640911078,-0.011050827150521025,1.011615906015639
survtmle,1mo,F2,720,0.1151682682893856,0.08324707279017611,0.7228299428884312,-0.03192119549920949,1.0360760067199415
survtmle,1mo,F2,1080,0.16865761815233712,0.14456177400906864,0.8571315994661781,-0.024095844143268486,1.028984260479678
survtmle,1mo,F2,1440,0.21990208041932804,0.19660234742487026,0.894044963330825,-0.023299732994457784,1.0298677030275663
survtmle,1mo,F3,360,0.02864384763215355,0.03311905255742353,1.156236165711426,0.004475204925269979,0.995392827940235
survtmle,1mo,F3,720,0.0660030282143313,0.06475614948008862,0.9811087647343438,-0.0012468787342426735,1.0013349922664727
survtmle,1mo,F3,1080,0.09314371025340328,0.0968968114382822,1.04029366206981,0.0037531011848789264,0.9958614157200942
survtmle,1mo,F3,1440,0.11890850910785448,0.1229141870410227,1.0336870587582165,0.0040056779331682085,0.9954537321327298
survtmle,3mo,F1,360,0.07641048864768363,0.06295042670618868,0.8238453623355675,-0.013460061941494947,1.014573640969338
survtmle,3mo,F1,720,0.15403246811430735,0.10964101525419465,0.7118045733892295,-0.0443914528601127,1.0524741803756492
survtmle,3mo,F1,1080,0.19480982571271827,0.1587290611345535,0.8147898113138695,-0.036080764578164753,1.0448102395314272
survtmle,3mo,F1,1440,0.23834904178093652,0.18646698041384874,0.7823273759381341,-0.051882061367087784,1.0681178967967182
survtmle,3mo,F2,360,0.04830742089181312,0.03723903178834837,0.7708760082999886,-0.011068389103464749,1.0116302147841025
survtmle,3mo,F2,720,0.11462852283020525,0.08259599746905094,0.7205536233891556,-0.03203252536115431,1.0361797575222895
survtmle,3mo,F2,1080,0.16804915320345054,0.14380326117072637,0.8557214269126925,-0.024245892032724176,1.0291434189003876
survtmle,3mo,F2,1440,0.21917324016970657,0.19574287496451284,0.8930965970706483,-0.02343036520519373,1.030007123744435
survtmle,3mo,F3,360,0.028344386246399195,0.032955806666298305,1.1626925479991628,0.00461142041989911,0.9952540587893228
survtmle,3mo,F3,720,0.06552360184000834,0.06457758276157957,0.9855621630700537,-9.460190784287698e-4,1.001012352029748
survtmle,3mo,F3,1080,0.0926892279650256,0.09654135472898023,1.0415595948798728,0.003852126763954633,0.9957543469308594
survtmle,3mo,F3,1440,0.1185198628998933,0.12232866719342461,1.0321364216962383,0.0038088042935313093,0.9956790809761619
survtmle,6mo,F1,360,0.07558122648635936,0.06257983974532393,0.8279812680284848,-0.013001386741035431,1.014064390635013
survtmle,6mo,F1,720,0.15251504007555788,0.10897637251867859,0.7145286947745633,-0.043538667556879296,1.0513739707672938
survtmle,6mo,F1,1080,0.1930986865677656,0.15780362323442,0.8172174862465507,-0.035295063333345617,1.0437414870267276
survtmle,6mo,F1,1440,0.23696777193677596,0.18533542844557976,0.7821123814888552,-0.05163234349119619,1.0676673167819566
survtmle,6mo,F2,360,0.04791829308465237,0.03693215202694181,0.7707317946759401,-0.010986141057710556,1.0115390737768764
survtmle,6mo,F2,720,0.11336742969832755,0.08206988344733937,0.7239282364055406,-0.031297546250988184,1.035299341913798
survtmle,6mo,F2,1080,0.16672720600918634,0.14249205922441993,0.8546419185874734,-0.024235146784766404,1.0290842890342027
survtmle,6mo,F2,1440,0.21765723125446157,0.19438917600127442,0.8930977155269212,-0.023268055253187148,1.0297415099656342
survtmle,6mo,F3,360,0.028046164086012345,0.0326824718409603,1.1653098705665867,0.004636307754947954,0.9952299095043047
survtmle,6mo,F3,720,0.06480102140253705,0.06424696288122614,0.9914498489480721,-5.540585213109073e-4,1.0005924498785723
survtmle,6mo,F3,1080,0.0918131181249984,0.09614617569794619,1.0471943188668156,0.004333057572947788,0.9952288921372637
survtmle,6mo,F3,1440,0.11779927509707595,0.12202468188533946,1.0358695483039386,0.004225406788263511,0.9952103793740043
contmle,3mo,1,4,0.06562797496204345,0.06447294578377046,0.9824003532191719,-0.0011550291782729954,1.0012361555647238
contmle,3mo,1,8,0.13048287738086342,0.11931910215580814,0.9144426038945356,-0.01116377522505528,1.0128390516237658
contmle,3mo,1,12,0.18356031922757216,0.16554293238755016,0.9018448708531357,-0.018017386840021993,1.0220682400235321
contmle,3mo,1,16,0.2347529177262981,0.21149798039099887,0.9009386653825853,-0.023254937335299236,1.0303887958203044
contmle,3mo,2,4,0.045549525136745976,0.04385691248079634,0.9628401690057541,-0.001692612655949638,1.001773389715367
contmle,3mo,2,8,0.09884315735150137,0.08392780322714152,0.8491007923662478,-0.014915354124359848,1.0165513409192164
contmle,3mo,2,12,0.14856353221893057,0.1225715648988836,0.8250447675022702,-0.025991967320046966,1.0305271952795076
contmle,3mo,2,16,0.20038006451377718,0.16440772318651978,0.8204794403348238,-0.03597234132725741,1.04498679901644
contmle,3mo,3,4,0.023742287432043593,0.023794284412729676,1.002190057753909,5.199698068608302e-5,0.9999467384687294
contmle,3mo,3,8,0.04562651490862454,0.048599185486000736,1.0651522603321668,0.002972670577376199,0.9968852125254805
contmle,3mo,3,12,0.0730001923102185,0.08044907047715531,1.1020391581337536,0.007448878166936818,0.9919645310547577
contmle,3mo,3,16,0.10116884293202569,0.11417799978396201,1.128588570106283,0.013009156851936321,0.9855265844428749
contmle,6mo,1,2,0.06562402488267498,0.06447626939410304,0.9825101326743684,-0.0011477554885719332,1.0012283657961432
contmle,6mo,1,4,0.1304795980964343,0.11932193847398342,0.9144873238021125,-0.011157659622450883,1.0128319698974566
contmle,6mo,1,6,0.18355757628475344,0.16554535741616386,0.9018715585967033,-0.018012218868589586,1.0220618360160958
contmle,6mo,1,8,0.23475067973159108,0.21149999596388408,0.9009558404930229,-0.023250683767707003,1.0303831485398143
contmle,6mo,2,2,0.04554413295969583,0.043862290774404115,0.9630722537460521,-0.0016818421852917154,1.0017620952873463
contmle,6mo,2,4,0.0988383809353763,0.08393281697878181,0.8491925523715305,-0.01490556395659448,1.016540389250117
contmle,6mo,2,6,0.14855931492984145,0.12257622631212921,0.8250995662575382,-0.025983088617712244,1.0305166162168669
contmle,6mo,2,8,0.2003764112423343,0.1644120022716837,0.8205157545857261,-0.03596440897065059,1.0449766733701873
contmle,6mo,3,2,0.02374324298496621,0.02379342007406321,1.0021133207931523,5.0177089096999083e-5,0.999948602569215
contmle,6mo,3,4,0.045627679755495636,0.04859809746415149,1.065101221990103,0.0029704177086558523,0.9968875693001084
contmle,6mo,3,6,0.07300161390855901,0.0804476951294854,1.1019988575903714,0.007446081220926382,0.9919675359389548
contmle,6mo,3,8,0.10117052323072016,0.11417632005868679,1.128553222941299,0.013005796827966626,0.9855302956076671
contmle,cont,1,360,0.06572404305629775,0.06440079772733162,0.9798666474636585,-0.0013232453289661328,1.0014163324220553
contmle,cont,1,720,0.13057206231915064,0.11925064152626627,0.9132936970451458,-0.011321420792884368,1.0130216896676723
contmle,cont,1,1080,0.18364389976444717,0.16547753271616053,0.9010782984265313,-0.01816636704828664,1.0222529935686704
contmle,cont,1,1440,0.2348311204811481,0.21143557614856265,0.9003728965537018,-0.02339554433258545,1.0305756610845136
contmle,cont,2,360,0.04554807904848619,0.043812457040642835,0.9618947265372975,-0.001735622007843357,1.0018184488602768
contmle,cont,2,720,0.09883582460738423,0.08388686382566374,0.8487495719178365,-0.014948960781720491,1.0165884987329945
contmle,cont,2,1080,0.14855074383333575,0.12253396217131664,0.8248626631502549,-0.02601678166201911,1.0305558804280952
contmle,cont,2,1440,0.20036163448081565,0.16437366165522185,0.8203849109194625,-0.035987972825593795,1.0450053103720554
contmle,cont,3,360,0.02373899875574816,0.023850769368906843,1.0047083120189144,1.1177061315868417e-4,0.9998855115455639
contmle,cont,3,720,0.04562092506864237,0.04865737222762791,1.0665582110493557,0.0030364471589855377,0.996818405559443
contmle,cont,3,1080,0.07299173529075857,0.08050941552996674,1.1029935815234684,0.007517680239208166,0.9918903848806935
contmle,cont,3,1440,0.10115744744465903,0.11424060045361231,1.1293345506381107,0.013083153008953283,0.9854444441111974
cox_gcomp,3mo,1,4,0.07041549635000538,0.05904128463997556,0.838470048503337,-0.011374211710029822,1.0122358017645188
cox_gcomp,3mo,1,8,0.13462757128377778,0.11455194819297874,0.8508802996342987,-0.020075623090799036,1.023198824488297
cox_gcomp,3mo,1,12,0.18718596006345078,0.16133000653522656,0.861870230441109,-0.02585595352822423,1.0318104169684896
cox_gcomp,3mo,1,16,0.2378848725515606,0.2078300458084516,0.8736581001526496,-0.030054826743108998,1.0394360716126085
cox_gcomp,3mo,2,4,0.05036530577340418,0.03769494979486246,0.7484308735154666,-0.012670355978541721,1.0133423473842862
cox_gcomp,3mo,2,8,0.10309158342051016,0.07828627323194662,0.7593856902228111,-0.024805310188563537,1.027656458262665
cox_gcomp,3mo,2,12,0.15229109291993967,0.11742576568211813,0.7710612842200137,-0.03486532723782154,1.0411288909985805
cox_gcomp,3mo,2,16,0.20357518181733783,0.15979062750651618,0.7849219442175998,-0.04378455431082165,1.0549763810860795
cox_gcomp,3mo,3,4,0.02241303972834359,0.02526793101383057,1.1273763541264186,0.0028548912854869796,0.9970796549038525
cox_gcomp,3mo,3,8,0.04408977280907632,0.05036008450912255,1.1422169201732748,0.00627031170004623,0.9934404805789426
cox_gcomp,3mo,3,12,0.07120682026614598,0.08257560122041122,1.159658596069488,0.011368780954265231,0.9877596205459617
cox_gcomp,3mo,3,16,0.09911459620258112,0.11668801802610286,1.1773040752504635,0.017573421823521743,0.9804931662235329
cox_gcomp,6mo,1,2,0.07041549635000538,0.05904128463997556,0.838470048503337,-0.011374211710029822,1.0122358017645188
cox_gcomp,6mo,1,4,0.13462757128377778,0.11455194819297874,0.8508802996342987,-0.020075623090799036,1.023198824488297
cox_gcomp,6mo,1,6,0.18718596006345078,0.16133000653522656,0.861870230441109,-0.02585595352822423,1.0318104169684896
cox_gcomp,6mo,1,8,0.2378848725515606,0.2078300458084516,0.8736581001526496,-0.030054826743108998,1.0394360716126085
cox_gcomp,6mo,2,2,0.05036530577340418,0.03769494979486246,0.7484308735154666,-0.012670355978541721,1.0133423473842862
cox_gcomp,6mo,2,4,0.10309158342051016,0.07828627323194662,0.7593856902228111,-0.024805310188563537,1.027656458262665
cox_gcomp,6mo,2,6,0.15229109291993967,0.11742576568211813,0.7710612842200137,-0.03486532723782154,1.0411288909985805
cox_gcomp,6mo,2,8,0.20357518181733783,0.15979062750651618,0.7849219442175998,-0.04378455431082165,1.0549763810860795
cox_gcomp,6mo,3,2,0.02241303972834359,0.02526793101383057,1.1273763541264186,0.0028548912854869796,0.9970796549038525
cox_gcomp,6mo,3,4,0.04408977280907632,0.05036008450912255,1.1422169201732748,0.00627031170004623,0.9934404805789426
cox_gcomp,6mo,3,6,0.07120682026614598,0.08257560122041122,1.159658596069488,0.011368780954265231,0.9877596205459617
cox_gcomp,6mo,3,8,0.09911459620258112,0.11668801802610286,1.1773040752504635,0.017573421823521743,0.9804931662235329
cox_gcomp,cont,1,360,0.07041549635000538,0.05904128463997556,0.838470048503337,-0.011374211710029822,1.0122358017645188
cox_gcomp,cont,1,720,0.13462757128377778,0.11455194819297874,0.8508802996342987,-0.020075623090799036,1.023198824488297
cox_gcomp,cont,1,1080,0.18718596006345078,0.16133000653522656,0.861870230441109,-0.02585595352822423,1.0318104169684896
cox_gcomp,cont,1,1440,0.2378848725515606,0.2078300458084516,0.8736581001526496,-0.030054826743108998,1.0394360716126085
cox_gcomp,cont,2,360,0.05036530577340418,0.03769494979486246,0.7484308735154666,-0.012670355978541721,1.0133423473842862
cox_gcomp,cont,2,720,0.10309158342051016,0.07828627323194662,0.7593856902228111,-0.024805310188563537,1.027656458262665
cox_gcomp,cont,2,1080,0.15229109291993967,0.11742576568211813,0.7710612842200137,-0.03486532723782154,1.0411288909985805
cox_gcomp,cont,2,1440,0.20357518181733783,0.15979062750651618,0.7849219442175998,-0.04378455431082165,1.0549763810860795
cox_gcomp,cont,3,360,0.02241303972834359,0.02526793101383057,1.1273763541264186,0.0028548912854869796,0.9970796549038525
cox_gcomp,cont,3,720,0.04408977280907632,0.05036008450912255,1.1422169201732748,0.00627031170004623,0.9934404805789426
cox_gcomp,cont,3,1080,0.07120682026614598,0.08257560122041122,1.159658596069488,0.011368780954265231,0.9877596205459617
cox_gcomp,cont,3,1440,0.09911459620258112,0.11668801802610286,1.1773040752504635,0.017573421823521743,0.9804931662235329
glm_gcomp,1mo,F1,360,0.06906932665261284,0.06367608178286006,0.9219154850476777,-0.005393244869752775,1.0057933904469598
glm_gcomp,1mo,F1,720,0.1272874936813833,0.11845284312473282,0.9305929412141248,-0.008834650556650489,1.010123208379261
glm_gcomp,1mo,F1,1080,0.17581616827588528,0.16511931560995133,0.9391588795795573,-0.010696852665933954,1.01297872180234
glm_gcomp,1mo,F1,1440,0.215767156670805,0.2044452789860168,0.9475273352094918,-0.011321877684788206,1.0144368828481156
glm_gcomp,1mo,F2,360,0.053359295626044224,0.04209826186929883,0.7889583506561699,-0.011261033756745392,1.0118957844351228
glm_gcomp,1mo,F2,720,0.10402331168736706,0.08294704372938289,0.7973889927545563,-0.021076267957984174,1.0235232325047168
glm_gcomp,1mo,F2,1080,0.15155113354309938,0.12217758352523651,0.8061805983819358,-0.029373550017862862,1.03462029496312
glm_gcomp,1mo,F2,1440,0.1955382790508647,0.15941888875920962,0.8152822533420196,-0.03611939029165509,1.044898830299893
glm_gcomp,1mo,F3,360,0.026870066736688226,0.027137346752540037,1.009947128843073,2.6728001585181113e-4,0.9997253398475212
glm_gcomp,1mo,F3,720,0.052572471492177766,0.05360016539338671,1.0195481374955304,0.001027693901208944,0.9989152796701743
glm_gcomp,1mo,F3,1080,0.07688759991354008,0.07915780041693773,1.0295262240718983,0.002270200503397657,0.9975407106402373
glm_gcomp,1mo,F3,1440,0.09960654317716111,0.1035748712325142,1.039840033885073,0.00396832805535309,0.9955926733748646
glm_gcomp,3mo,F1,360,0.06674422674677681,0.06395737504505451,0.9582458013590385,-0.0027868517017222982,1.002986160687769
glm_gcomp,3mo,F1,720,0.1231070909834258,0.11888946524106177,0.9657401884109839,-0.004217625742364034,1.0048097386796
glm_gcomp,3mo,F1,1080,0.17029484777961762,0.1657162933172574,0.9731139578087211,-0.004578554462360218,1.0055182909857887
glm_gcomp,3mo,F1,1440,0.20943075853164397,0.20530582392101576,0.9803040649828666,-0.004124934610628211,1.0052176765731067
glm_gcomp,3mo,F2,360,0.054356237764271384,0.0431300736247678,0.7934705454010911,-0.011226164139503586,1.011871451584434
glm_gcomp,3mo,F2,720,0.10488504831665586,0.0839659738723268,0.8005523687115745,-0.02091907444432907,1.0233702659138795
glm_gcomp,3mo,F2,1080,0.1514214608931583,0.12232408735144516,0.8078385100098592,-0.029097373541713142,1.0342895468135915
glm_gcomp,3mo,F2,1440,0.19384785179016722,0.15804133837593573,0.8152854773289381,-0.035806513414231494,1.0444165701148902
glm_gcomp,3mo,F3,360,0.027723180711964637,0.02799135907236678,1.0096734340546432,2.68178360402143e-4,0.9997241748902349
glm_gcomp,3mo,F3,720,0.053498664339988254,0.05444368431366313,1.0176643657432118,9.450199736748752e-4,0.9990015650923347
glm_gcomp,3mo,F3,1080,0.0772557206888222,0.07925259278857075,1.02584756289818,0.0019968720997485534,0.9978359420431854
glm_gcomp,3mo,F3,1440,0.09894473389861679,0.10232701287305788,1.034183516809563,0.0033822789744410997,0.9962463135151794
glm_gcomp,6mo,F1,360,0.06837302823945102,0.06166716469274293,0.9019223849026651,-0.006705863546708088,1.007198013528994
glm_gcomp,6mo,F1,720,0.12528653407610876,0.11401153938425189,0.9100063324841633,-0.011274994691856874,1.012889929252373
glm_gcomp,6mo,F1,1080,0.17251190265500743,0.15830270167071733,0.9176335037431828,-0.014209200984290099,1.0171714868526576
glm_gcomp,6mo,F1,1440,0.2115639492709935,0.19565213867156508,0.9247895936228393,-0.015911810599428422,1.020181485340144
glm_gcomp,6mo,F2,360,0.05569979993560924,0.04706808771690219,0.8450315399932211,-0.008631712218707045,1.009140856073226
glm_gcomp,6mo,F2,720,0.1049481752835505,0.0895187378236892,0.8529804123018451,-0.015429437459861292,1.0172385967312554
glm_gcomp,6mo,F2,1080,0.14833564591866782,0.12766761983479785,0.8606671649564109,-0.020668026083869973,1.0242678068946116
glm_gcomp,6mo,F2,1440,0.1864121088664581,0.16181922963743767,0.8680725228711496,-0.024592879229020426,1.0302276859046613
glm_gcomp,6mo,F3,360,0.028444674720885226,0.02881074177729317,1.012869440765275,3.6606705640794546e-4,0.999623215429031
glm_gcomp,6mo,F3,720,0.053992030508688095,0.055136971447229115,1.0212057395833036,0.0011449409385410197,0.9987897132207494
glm_gcomp,6mo,F3,1080,0.07685360465873696,0.0791075673045579,1.0293280016705721,0.0022539626458209366,0.99755839089315
glm_gcomp,6mo,F3,1440,0.09723128368891439,0.10085007582708796,1.0372183931022827,0.0036187921381735794,0.9959914515503365
survtmle,1mo,F1,360,0.07117345697517209,0.06010248332159158,0.8444508089941103,-0.011070973653580514,1.0119193123158674
survtmle,1mo,F1,720,0.1260413219060644,0.12522837296166975,0.9935501394931376,-8.129489443946536e-4,1.0009301915122208
survtmle,1mo,F1,1080,0.1893952427139276,0.16124073447848764,0.85134521948914,-0.028154508235439968,1.0347327202096643
survtmle,1mo,F1,1440,0.24217412732250068,0.2026937973416654,0.8369754423507852,-0.03948032998083528,1.0520968357036242
survtmle,1mo,F2,360,0.056798907426715686,0.03152926203947248,0.5551033191994555,-0.025269645387243203,1.0267913656867185
survtmle,1mo,F2,720,0.10847356574432326,0.07225726537131064,0.6661278706521369,-0.03621630037301263,1.0406228003808424
survtmle,1mo,F2,1080,0.1536877025833784,0.11384055857252869,0.7407265295723194,-0.039847144010849725,1.047083262446361
survtmle,1mo,F2,1440,0.2087390857170599,0.15348899940103888,0.7353150890441716,-0.05525008631602102,1.0698253702649902
survtmle,1mo,F3,360,0.020777378294691635,0.027115505076295465,1.3050493999631871,0.00633812678160383,0.99352738933812
survtmle,1mo,F3,720,0.04933166615842713,0.04491683026521277,0.9105070589135131,-0.0044148358932143555,1.004643928630056
survtmle,1mo,F3,1080,0.06337576429895347,0.09012024359720514,1.421998528839727,0.02674447929825166,0.9714458816259074
survtmle,1mo,F3,1440,0.09427265133693706,0.12219104331699644,1.2961451872216587,0.02791839198005938,0.9691757215664631
survtmle,3mo,F1,360,0.07087500622260347,0.05979079561230873,0.8436090351021407,-0.011084210610294735,1.011929730321032
survtmle,3mo,F1,720,0.1254641839102435,0.12461846680584754,0.9932592945808265,-8.457171043959599e-4,1.0009670468479808
survtmle,3mo,F1,1080,0.18877568428127028,0.16042163185807948,0.8498002932361559,-0.028354052423190806,1.034952172751466
survtmle,3mo,F1,1440,0.24159903578220185,0.20164299283935638,0.8346183675216929,-0.039956042942845466,1.0526845887967131
survtmle,3mo,F2,360,0.05665229207220122,0.03148944558294163,0.5558370973377302,-0.025162846489259587,1.0266739891111132
survtmle,3mo,F2,720,0.10826139780464196,0.0718695957471894,0.6638524645403001,-0.03639180205745256,1.0408099435954214
survtmle,3mo,F2,1080,0.15338064654608308,0.1132874467133925,0.7386032675208172,-0.04009319983269058,1.0473568194125542
survtmle,3mo,F2,1440,0.20788607606177403,0.15280173867385102,0.7350263258057047,-0.05508433738792301,1.0695409280448638
survtmle,3mo,F3,360,0.020678701160609943,0.026942278668700727,1.302899948088714,0.006263577508090784,0.9936041649298205
survtmle,3mo,F3,720,0.04918866931652103,0.04453410362172202,0.9053732138015842,-0.004654565694799009,1.0048953620393366
survtmle,3mo,F3,1080,0.06327103902424401,0.08969150513709899,1.4175759797896041,0.02642046611285498,0.9717949724909394
survtmle,3mo,F3,1440,0.09455774436088382,0.12144533930359247,1.2843510610838067,0.026887594942708648,0.9703044619629225
survtmle,6mo,F1,360,0.07058907265330193,0.059710693872136615,0.8458914620596527,-0.010878378781165314,1.0117045953098713
survtmle,6mo,F1,720,0.12467132926546748,0.1234886962610734,0.9905139937838005,-0.0011826330043940847,1.0013510730813853
survtmle,6mo,F1,1080,0.18769038408573158,0.1591335421881158,0.8478513321994597,-0.028556841897615787,1.0351551198436504
survtmle,6mo,F1,1440,0.2407733391269857,0.20029211597278448,0.8318699931604507,-0.04048122315420122,1.053319022158222
survtmle,6mo,F2,360,0.05644718029520125,0.031308732228640924,0.5546553798596486,-0.025138448066560327,1.026642332619413
survtmle,6mo,F2,720,0.10782330129398734,0.07160248501295124,0.6640724607172094,-0.0362208162810361,1.0405982540606247
survtmle,6mo,F2,1080,0.1530045452168143,0.11300488048996946,0.7385720491494973,-0.03999966472684485,1.047225359358137
survtmle,6mo,F2,1440,0.20646361659374374,0.1523934717158453,0.7381129626132061,-0.054070144877898435,1.0681382051391295
survtmle,6mo,F3,360,0.020365570354981596,0.02669094416246051,1.3105915374440607,0.006325373807478916,0.9935431283180083
survtmle,6mo,F3,720,0.048786750910220084,0.0440273199352182,0.9024441905598419,-0.004759430975001887,1.005003537303077
survtmle,6mo,F3,1080,0.06285444872982666,0.08912879622769412,1.4180188996773326,0.02627434749786746,0.9719634293069459
survtmle,6mo,F3,1440,0.09436835055994083,0.11988793232362584,1.2704252179068818,0.025519581763685004,0.9718212346272754
contmle,3mo,1,4,0.062022393243613166,0.061313248466904675,0.9885663106561675,-7.09144776708491e-4,1.0007560359347605
contmle,3mo,1,8,0.1306931334769916,0.11972701566793495,0.9160926246290726,-0.010966117809056652,1.0126147833766896
contmle,3mo,1,12,0.1788670748024449,0.16254324266015482,0.9087376356977972,-0.01632383214229008,1.0198796463293234
contmle,3mo,1,16,0.21376574257681877,0.19485435902182152,0.9115322065779494,-0.018911383554997246,1.024053115692234
contmle,3mo,2,4,0.031623999454662446,0.031841134249117296,1.0068661395838354,2.171347944548499e-4,0.9997757742918737
contmle,3mo,2,8,0.11538483969713849,0.092910758209834493,0.8052250057607755,-0.022474081487303996,1.025405489862518
contmle,3mo,2,12,0.1578681191165113,0.1253385867765039,0.7939448919639078,-0.03252953234000741,1.0386275986914073
contmle,3mo,2,16,0.20764135639144268,0.16497720521228523,0.7945296066226443,-0.04266415117915745,1.0538444951958326
contmle,3mo,3,4,0.021567051745334603,0.021689228080956413,1.0056649530526693,1.2217633562180974e-4,0.9998751305995575
contmle,3mo,3,8,0.048221327098860574,0.04593892087652809,0.9526681167929446,-0.0022824062223324865,1.0023980430401698
contmle,3mo,3,12,0.07588115190073047,0.07211632059954487,0.9503851588058277,-0.0037648313011856005,1.0040739687421474
contmle,3mo,3,16,0.10834387630783482,0.10405356464617177,0.9604009768907189,-0.004290311661663049,1.0048116213724836
contmle,6mo,1,2,0.06201641266790848,0.06133586504091761,0.9890263303258908,-6.805476269908656e-4,1.0007255432143825
contmle,6mo,1,4,0.1306845630693956,0.11975598837883812,0.9163744023480858,-0.010928574690557483,1.0125714720184242
contmle,6mo,1,6,0.17885662079387904,0.16257679726919957,0.9089783567842259,-0.016279823524679465,1.0198257989249317
contmle,6mo,1,8,0.21375388229724007,0.19489132045057037,0.9117556993868304,-0.018862561846669706,1.0239906581692029
contmle,6mo,2,2,0.03165156343588717,0.031768257757714004,1.0036868422649392,1.1669432182683653e-4,0.999879491392333
contmle,6mo,2,4,0.11540957002759397,0.09284513211304857,0.8044838230560053,-0.022564437914545404,1.0255083450487354
contmle,6mo,2,6,0.15789134501885327,0.1252767444680859,0.793436425873293,-0.03261460055076737,1.0387296821590055
contmle,6mo,2,8,0.2076627520210896,0.16491991741672268,0.7941718763313601,-0.042742834604366925,1.0539452546417516
contmle,6mo,3,2,0.02158299667896593,0.02164898197453222,1.0030572814585381,6.598529556629124e-5,0.9999325591283242
contmle,6mo,3,4,0.04823612047650323,0.045901123637423207,0.9515923582573883,-0.0023349968390800266,1.002453336262613
contmle,6mo,3,6,0.07589471995078848,0.07208112950480632,0.9497515710123845,-0.0038135904459821596,1.0041267921830066
